Label,aspect_NSEW,elevation_center,elevation_minmax_difference,slope_center,slope_difference_pct,aspect_span,aspect_sum_span_9cells,placurv_center_below_diff,placurv_signs_8,placurv_top_vs_2bottom,procurv_signs_8,procurv_top_vs_2bottom,lsfactor_sum_center_1below,twi_center,twi_25mean,geology_center,geology_9mode,sdoif_center
0,NW,284,10,19.82703,72.69238004885248,78.69009999999997,87.27360000000004,0.0003639499999999983,+++,-0.021093180000000003,+++,-0.014766189999999998,7.70138,3.503595,3.68378132,3,3,1.297299
0,N,45,11,32.31153,116.9270752576557,135.0,140.34607000000008,0.012216352000000002,++-,0.026567142000000002,---,0.05047448,8.59185,2.883202,3.5527294000000005,3,3,1.308269
1,SW,63,16,32.63194,41.030015377571786,33.69009999999997,46.58859999999996,0.0056103229999999995,---,0.020243543,---,0.037692869,23.50041,5.479234,6.094837040000001,3,3,1.35742
0,SE,290,15,29.49621,33.087911972419505,35.53768000000002,120.37869999999998,0.014052175,+++,-0.00027101499999999945,+-+,0.011306169999999999,17.479517,5.06677,5.229893120000001,2,5,1.332267
0,N,71,14,36.05503,53.6840213418211,59.03629999999998,64.417068,-0.005164519999999999,+++,-0.028111709999999998,++-,-0.007748897999999998,17.005298,3.172811,3.616353040000001,2,2,1.097363
0,E,449,10,36.05503,102.48371170402575,251.56504999999999,329.78159999999997,-0.006906928,++-,-0.005785444,---,0.0006682539999999992,4.667874868,3.265078,5.839515640000001,2,5,1.317213
1,W,489,14,34.99202,27.120412025370367,40.236300000000085,42.825300000000084,0.014360804000000001,---,0.023218396000000002,---,0.018158551,22.27072,4.759647,4.74407528,3,3,1.320655
0,NW,19,18,41.81031,92.70806650321417,94.61064999999996,97.10679999999991,0.01638772,+++,0.008518366000000001,+--,0.07977418,17.742696000000002,2.879436,2.903008399999999,2,2,1.261702
0,W,165,8,21.80141,53.57378261314292,89.99990000000008,111.16130000000001,-0.005048510000000001,+++,-0.011682637000000001,-+-,0.0006438169999999997,9.6004,4.599238,5.11817188,3,3,1.361993
0,SE,197,10,8.049467,344.6972700180024,146.3099,333.7998,0.020932219999999998,+++,0.019785455999999996,+++,-0.02254304,8.16072,4.862772,3.1899528000000004,3,3,1.303096
0,W,466,13,26.56505,56.033058473445365,41.633599999999944,30.234500000000082,-0.008264609999999999,---,0.002763670000000001,---,-0.005524898,26.01413,7.738136,7.155901880000001,3,3,1.317049
0,SW,395,16,30.24626,20.058314647827537,22.16629999999998,59.82690000000005,0.005054981,---,0.024574291,++-,0.014046315,16.054496,4.31383,4.13945724,2,5,1.300614
0,E,292,15,34.99202,96.10659801863399,111.8014,225.32055000000003,0.025590989999999997,---,0.11143178999999999,++-,0.023741553999999998,36.09479,7.100612,5.331903919999999,2,5,1.300893
0,NW,256,8,15.79317,117.2379136044252,45.00000000000006,98.36980000000005,-0.003781424,-++,-0.007165494,+-+,-0.0038708830000000003,9.653794999999999,5.858863,5.81396608,2,5,1.333397
0,N,175,7,17.5484,118.83964919878736,270.0,966.6640999999997,-0.006661154,+++,-0.009351582,-+-,-0.010108866,6.665487000000001,2.648535,3.3745482399999998,2,5,1.33636
0,N,35,13,32.31153,130.0332017703897,206.56509999999997,142.76517000000004,0.030241514999999997,++-,0.035285162999999994,++-,0.07802386,13.888628,2.494192,2.8079170799999997,2,2,1.097267
0,N,90,9,17.5484,82.13136240340998,63.43490000000003,1057.8335599999998,0.0028007469999999997,---,0.012230201,---,0.015336319999999999,8.660288000000001,5.394665,6.059016720000001,2,5,1.260859
0,SW,624,16,30.24626,42.33551520088765,22.16629999999998,83.78310000000005,0.006249955,+-+,0.0013644519999999995,+-+,-0.0013693349999999993,15.406967999999999,4.446685,4.18322324,3,3,1.366032
0,N,122,8,17.5484,82.13136240340998,97.12504999999999,390.5104499999999,0.009999709999999998,---,0.03928709,+--,0.0352222,7.973406,4.990824,5.3009285199999985,1,1,1.252804
0,W,476,11,17.5484,125.14286202730734,45.0,84.79619999999977,0.009246266999999999,---,0.021864336999999998,---,0.014034098000000002,13.44763,6.321321,5.208022679999999,3,3,1.320817
0,E,460,12,27.01712,89.8025511231397,53.97262999999998,43.051719999999996,0.002114247,+--,0.015522117,+++,-0.007262839999999998,13.14789,3.428434,3.342198400000001,3,3,1.281538
0,NE,848,9,15.79317,128.24362050177388,164.74490000000003,123.13851000000001,0.012775140000000004,+++,-0.0008096099999999953,+++,-0.018497049999999994,7.286211,3.319643,3.0540306800000003,3,3,1.340273
0,N,156,6,11.30993,124.81453908202793,71.56509999999997,1026.86995,0.021792301,+-+,0.010542691,+++,-0.013165981,6.2869589999999995,5.148714,4.94172664,3,3,1.276309
0,S,650,29,47.12401,18.53078717197454,16.081699999999955,22.954099999999983,-0.005528875,-+-,0.0005578800000000002,-+-,-0.006094988,28.78509,4.108143,3.9861909600000005,3,3,1.315096
0,N,169,15,31.31116,66.76584323289204,74.74485000000004,142.01028199999996,0.00094027,---,0.03200906,+++,-0.034769079999999994,16.324119,3.734814,4.75072236,3,3,1.277457
1,E,159,12,32.31153,45.68997506462863,30.963799999999992,48.52828000000001,0.002919506,+-+,-0.0006162429999999998,++-,0.0034971029999999997,15.901359,3.641931,3.97631736,3,3,1.316658
1,SE,31,11,24.09484,57.94049680346496,63.43494999999996,90.66730000000001,0.00392676,+++,-0.005116845,+++,-0.039021035999999995,10.575287,3.493737,3.48373892,2,2,1.213529
1,NW,373,21,32.63194,59.05094824273396,23.198599999999942,42.25190000000009,0.020795075000000003,+--,0.045656265,+--,0.031587382,22.293658,4.363113,4.12102844,3,3,1.292919
0,W,180,12,27.01712,46.99931006709819,22.380200000000002,67.71259999999984,-0.0035616730000000004,---,-0.0017318290000000005,+++,-0.012063337,17.311822999999997,5.334746,4.9551986,3,3,1.312103
0,N,427,13,30.96376,50.0283880252269,63.434999999999945,1061.0753260000001,0.0031773800000000005,+++,-0.01930784,---,0.019305396,15.925327,3.994637,4.011584200000001,3,3,1.323552
1,W,259,12,21.80141,144.85983704723682,135.0,219.7588,0.01120564,---,0.043803350000000005,++-,-0.0024154099999999998,15.529459,5.315491,4.5130292800000005,3,3,1.304052
1,SW,210,23,40.70319,32.54108584609708,41.820100000000025,38.9392,0.019303984,+--,0.051302734,+--,0.053647219999999995,20.130214000000002,2.882482,3.0748464,2,2,1.310444
0,SE,163,17,30.24626,23.2948470323273,25.56000000000006,37.01240000000004,-0.006817252,-+-,0.002837123999999999,---,-7.955599999999994e-05,14.984393,3.793494,3.59492376,2,2,1.347178
1,W,203,15,32.31153,99.59785253127909,116.565,200.1397,0.011833567000000001,---,0.024315717,+++,-0.02983085,17.789937000000002,2.921314,3.7399110800000006,3,3,1.362225
1,NE,204,27,53.30077,48.11286966398423,38.659808,58.618458,0.01819271,---,0.061075120000000004,---,0.06581941,31.49681,4.114223,4.394149880000001,3,3,1.307407
0,SE,46,7,15.79317,190.49479616821702,135.0,148.56119999999999,0.018551703,+++,0.013860131999999999,+++,-0.02480191,9.206404,3.054609,4.070736159999999,2,2,1.322963
0,N,107,9,21.80141,117.426198580734,198.435,40.601399999999956,-0.002167266,-++,-0.010368625999999999,--+,-0.011701083999999999,9.900188,4.902772,5.00705124,1,1,1.28821
0,SE,161,17,29.49621,43.88584160473498,57.52879999999999,59.18780000000001,0.00837643,+++,-0.00852427,++-,0.00024912099999999923,13.347662,3.44737,3.4363218399999997,3,3,1.282625
1,SW,125,13,30.24626,58.572497888995194,28.73980000000006,37.90219999999999,-0.004477440000000003,---,0.019275099999999996,-+-,3.6433000000000645e-05,16.017012,4.277157,4.70381336,3,3,1.296681
1,SE,179,15,32.63194,47.30751527491163,56.30989999999997,95.32059999999997,0.009992053,++-,0.023319433,++-,0.026335110000000002,15.656158000000001,3.034431,3.28202348,3,3,1.317324
0,SW,191,22,44.56372,26.612724431443333,23.962499999999977,61.12670000000003,0.015539609999999999,---,0.04520348,+--,0.037557763,26.72667,3.93934,4.35782016,2,2,1.249737
0,E,64,11,11.30993,397.561938933309,270.0,514.7672,0.03313421999999999,---,0.08034384,---,0.06293129,0.0012993330000000002,12.59165,7.6341873599999985,1,1,1.260213
0,W,11,12,31.31116,152.23389040840388,186.34019999999998,278.63249999999994,0.031885659999999996,++-,0.048462319999999996,++-,0.070271956,7.1779179,3.887756,4.0768918,1,6,1.330587
0,SW,227,10,24.09484,83.01042878890252,57.52880000000005,81.44379999999995,0.00813383,+--,0.029534530000000003,++-,0.0035672850000000008,13.734473000000001,4.035403,4.1486452,3,3,1.281102
0,E,106,11,30.96376,50.42116978041426,53.13004999999998,81.26700999999998,-0.0129646,+++,-0.02790656,---,-0.002438903,15.861798,4.171983,4.79822992,2,2,1.171292
0,NE,23,8,15.79317,94.59977319309549,45.0,122.92471000000002,-0.0073670429999999985,---,0.007619017000000002,---,0.008932344,12.310538000000001,6.41018,6.849814119999999,2,2,1.097616
1,SW,257,18,37.29208,18.843062655663076,39.80560000000003,61.57019999999997,0.015343865,+--,0.015358865,+-+,0.0011865679999999998,21.092080000000003,4.070557,3.7770428800000007,3,3,1.280251
0,E,84,12,31.31116,42.997384957951084,36.86995000000002,75.32222000000003,-0.005275415,-+-,0.0012913999999999998,---,0.015261914000000001,16.537261,4.42764,4.789285319999999,2,2,1.294625
0,W,29,6,30.96376,90.8931182776252,288.435,370.3047000000001,0.009205784,---,0.028259204000000003,+--,0.09017006,1.6522317,3.56236,8.114575320000002,3,3,1.29474
1,E,335,13,32.31153,68.63624223303572,60.25514999999996,117.27958000000001,7.674599999999993e-05,+++,-0.007965545000000001,---,0.002445531000000001,13.956675,4.363595,4.217183,3,3,1.368834
0,N,355,17,38.87666,34.069953540247546,30.963700000000017,52.57499999999999,0.0005475890000000002,---,0.008646547000000001,++-,0.007898862000000001,30.11559,5.627201,5.13970032,3,3,1.362421
0,N,157,18,41.98721,42.305168645404166,16.876262000000054,1067.7939979999999,-0.008020936,-++,-0.018592376,---,0.0047972000000000015,23.743389999999998,4.097711,4.15291676,3,3,1.28556
1,NW,226,16,29.49621,43.41205192124683,23.1986,63.353399999999965,0.014776437,+-+,0.010251867,---,0.025613614,13.585725,4.077045,4.1838665200000005,3,3,1.350941
0,E,778,11,27.01712,58.97260699882149,71.56504999999999,88.17648000000001,0.005612220000000001,+++,0.0017044520000000013,+++,-0.0017044609999999983,14.140665000000002,3.447101,3.8721666399999997,3,3,1.321314
1,SE,200,23,48.74736,37.95302966150372,72.89731999999998,74.5643,0.01249482,---,0.044819010000000006,---,0.032420982,24.74431,3.461922,3.78335876,3,3,1.330685
0,NE,577,10,19.82703,54.329266662732635,77.47125,49.18491,0.012952820000000004,---,0.031153520000000004,--+,0.0019617149999999993,11.319120999999999,5.326432,5.19394196,3,3,1.326718
1,SE,263,17,40.70319,90.81363647419279,90.0,44.239599999999996,0.020751600000000002,+--,0.141897,---,0.034648438000000004,15.742951,3.089641,3.34494452,3,3,1.304443
1,W,33,26,46.23402,64.81428610360942,39.375399999999956,56.820199999999915,0.012709914,+--,0.016826363,++-,0.07169917,25.12762,3.739962,3.5440103599999997,3,3,1.291697
0,NE,40,10,19.82703,94.34988498025172,45.0,98.34390000000002,0.005075427,+-+,-0.004823029999999999,+++,-0.02552212,11.612238999999999,5.013311,4.660693839999999,2,2,1.266641
1,SW,192,25,48.74736,47.44981061538512,29.054599999999994,23.6293,0.04777207,---,0.13613836,---,0.10385919799999999,22.25206,2.778107,3.1956413200000005,3,3,1.297238
1,S,296,19,45.14253,47.136480830826265,52.56140000000005,79.6771,0.0034140900000000016,---,0.04684681,-+-,0.002811389000000001,27.91749,4.864737,4.671327560000001,3,3,1.340967
0,NW,241,20,37.99073,38.83510530068783,40.23629999999997,84.25350000000003,0.00977431,+++,0.008011642999999999,+--,0.014057452,17.995545999999997,3.18345,3.4699064400000004,3,3,1.367813
0,N,384,12,21.80141,65.3793493173148,33.11131,1751.1552380000003,0.008906101999999999,+-+,0.008351253,+-+,0.0026863450000000006,13.230730000000001,5.151733,4.6708132,3,3,1.296841
1,S,121,14,30.96376,58.46744710590703,48.366400000000056,62.831999999999994,-0.0038008300000000016,+++,-0.02147585,--+,-0.008867769000000001,20.38898,5.263155,5.15989956,2,2,1.14898
0,NW,178,6,12.60438,169.04065888207114,288.435,180.0,0.0225831,+++,0.0068095,+++,-0.01784832,6.015132,3.216012,3.3394023200000005,3,3,1.290435
0,E,82,8,16.69924,76.55983146538406,52.12504999999999,55.30500000000001,0.015155918999999999,---,0.025766679,+-+,0.004575735000000001,10.429529,5.425133,4.955854160000001,3,3,1.308783
0,N,291,9,17.5484,89.50781837660412,60.25514999999996,115.55998000000005,0.00025369000000000086,---,0.03882837,+++,-0.008501227,16.019303,6.703499,5.78911244,3,3,1.300796
0,SE,17,6,19.82703,87.14959830090538,135.0,119.9845,0.02175733,---,0.05787491,---,0.011112363,4.472463364999999,3.293324,5.31045424,2,5,1.272048
1,S,94,23,53.67613,57.09627352046431,63.434900000000084,80.0401,0.026791073,+--,0.086069653,+--,0.129101253,27.15918,3.589755,3.9994240399999996,3,3,1.302191
0,NW,129,15,37.99073,39.48584299380401,59.03629999999998,104.02409999999998,-0.006918489999999999,++-,0.0043815400000000015,++-,0.0039027609999999994,15.465187,3.05801,3.8851875600000016,3,3,1.301444
0,NW,430,14,30.24626,42.33551520088765,43.6678,55.02239999999995,0.016433760000000002,+++,0.009184623000000003,+--,0.015651811,12.212484,3.218542,3.3591745999999993,3,3,1.286461
0,NW,35,5,8.049467,96.2014379337166,45.0,126.86980000000005,0.011821733000000001,+--,0.016455925,---,0.0028171460000000004,2.456399765,3.042483,7.67884068,3,3,1.279602
0,SW,185,19,45.83452,75.26800760649397,37.87489999999997,38.3819,0.00966495,---,0.05644668,---,0.015276936999999999,17.684189,3.52311,3.832534880000001,3,3,1.300859
0,N,20,5,11.30993,184.39068146310368,135.0,711.8699,0.014200095999999999,+-+,-0.017408844000000003,+-+,-0.036588348,6.066781000000001,4.800008,5.358465,1,1,1.271618
1,S,162,32,35.26439,107.3438672836819,110.082,55.356900000000024,0.05119372,+--,0.09831076999999999,+++,-0.04034204,17.505452,3.046345,3.50397304,3,3,1.295802
0,N,303,11,26.56505,47.79911951982021,33.69009999999997,99.0589,0.014090713999999999,+++,0.0002691839999999987,+-+,0.005270370999999999,12.059371,4.263426,4.504094160000001,2,5,1.301791
0,S,288,21,40.51059,27.597697293473143,16.85839999999996,30.44100000000003,0.0003260509999999991,---,0.0010233459999999992,--+,-0.0037796929999999998,22.52645,3.702307,3.8924166799999993,3,3,1.31155
0,NW,175,10,19.82703,49.759394120047226,45.0,122.3963,0.006873209999999998,+++,-0.014785230000000003,+-+,0.0009937209999999995,8.352232,3.424506,3.8059162000000004,1,1,1.313115
0,W,494,31,47.72631,36.649261172715846,29.744899999999973,90.59620000000007,0.017690341,+--,0.052256351,+--,0.016703609,28.220840000000003,3.858726,3.64253164,3,3,1.310465
1,W,614,19,40.51059,30.06710097285673,29.74490000000003,39.60329999999999,-0.0017701499999999998,+++,-0.010675844,---,0.007912167,22.06923,4.006547,4.3914800399999985,3,3,1.321601
0,N,96,11,27.01712,35.19897753720604,25.34622999999999,81.89570000000015,-0.005518238,--+,-0.010983491,+++,-0.01108682,17.847065,5.00939,4.955340279999999,2,2,1.1873
1,SE,325,15,30.24626,75.41583653648418,139.63547,310.62857,0.003665960000000001,---,0.0178049,+-+,-0.0040060700000000005,21.099793,2.582527,4.712654239999999,2,5,1.319417
0,N,83,13,28.3032,54.73116114078972,93.36650999999995,137.23679999999985,-0.001216479999999999,---,0.03412991,---,0.026559792999999998,29.31185,7.156674,6.442193720000001,3,3,1.285978
1,SW,430,19,44.56372,32.12806291754818,93.9452,77.4459,0.011979980000000001,---,0.07020972,---,0.026345453999999997,30.67663,4.902522,5.351855319999999,3,3,1.312342
0,W,177,10,17.5484,173.80718470059946,225.00005999999996,634.2578599999999,0.053713420000000005,++-,0.054042739000000006,-++,-0.08165138999999999,10.937408,2.525729,2.7094053999999996,2,2,1.299203
0,SE,138,13,33.85452,102.79276445213223,123.69006999999999,108.32387999999999,-0.00949515,+++,-0.02461455,++-,-0.008487241999999999,16.523937,2.808663,3.4007298399999994,1,1,1.280507
1,W,489,17,27.01712,62.059427503745766,63.43490000000003,55.241799999999955,0.01043351,+++,-0.04487854,+++,0.009019158999999999,14.147533,3.423285,3.01201456,3,3,1.357538
0,NW,254,19,35.26439,68.78562198296922,32.5741000000001,74.36040000000008,0.005327016,---,0.007149811000000001,+++,-0.007151030000000001,27.08056,5.23266,5.3639966800000005,2,2,1.320286
0,E,184,16,31.31116,39.89820243006008,16.07356999999996,35.423469999999995,-0.003585671999999999,+++,-0.004855428999999999,+++,-0.014454868999999999,19.425113,4.558247,4.150445399999999,1,1,1.334766
0,W,67,13,30.96376,44.077851010342414,32.471100000000035,28.386900000000082,0.006381210000000002,+++,-0.008161099999999998,+--,0.016435031,15.917383000000001,4.458858,4.36918848,3,7,1.310099
0,E,202,13,28.3032,34.99484157268435,25.56000000000006,45.97250000000001,0.006081784,+--,0.025140454,+--,0.021760173,14.303266,4.291873,4.468304600000001,3,3,1.305421
0,SE,160,6,12.60438,93.44024061477042,90.0,137.175,0.0005626419999999995,---,0.0037241549999999994,-++,-0.020315951999999998,6.206165,4.931549,4.3412722,2,2,1.296541
0,NW,196,8,12.60438,263.1312845217297,243.435,612.5704999999998,-0.02661699,-++,-0.028206466,+++,-0.018679526000000002,4.463003,3.34367,5.51142316,2,5,1.146727
0,NW,79,15,42.67464,77.22942712580588,116.56505000000004,48.10209999999995,0.035540634,+--,0.101775814,+-+,0.011327843,17.073307999999997,2.371789,3.8274958000000017,1,1,1.249856
0,NW,414,8,15.79317,101.59691182960736,45.0,127.875,-0.005792810000000001,---,-0.00015907600000000105,---,0.008516014999999998,9.139702999999999,5.877775,4.713314960000002,3,3,1.280382
0,S,60,10,16.69924,132.92097724207807,90.0,160.5601,-0.009932587,-++,-0.011643892,---,-0.007645961,9.274172,4.412571,6.22501508,3,3,1.31431
1,NW,288,19,40.31554,80.9953754805219,33.69,25.045499999999947,0.022207651000000002,---,0.066702521,---,0.106940066,18.581932000000002,2.774392,3.2287579600000003,3,3,1.288233
1,E,315,15,42.16205,86.45560877613872,94.39875999999998,93.59170999999998,0.01783196,---,0.06140066,+--,0.046221418,17.504355,3.160436,3.910244119999999,3,3,1.324309
0,NW,94,19,35.79576,30.65617268637403,49.573999999999955,69.11970000000008,0.014489519999999999,+++,0.011890275999999998,++-,0.021213359,17.544908999999997,3.291855,3.6552803999999997,2,2,1.25139
0,E,686,18,38.87666,21.982212463725016,41.633550000000014,47.084799999999944,0.0010828200000000017,---,0.033263940000000006,---,-0.00014382099999999927,21.54358,3.85365,3.99628428,3,3,1.325437
1,S,310,16,38.87666,55.919618609211796,63.79990000000004,87.21450000000002,0.021231941,++-,0.039442981,---,0.059866100000000005,16.491258,3.112697,4.115574399999999,3,3,1.324234
1,S,114,15,27.01712,104.75120960339223,36.86990000000003,41.02410000000003,-0.0056266699999999985,---,0.007441520000000002,-++,-0.015666015,25.760910000000003,6.289438,5.52358304,3,3,1.312327
0,NW,111,7,12.60438,93.44024061477042,63.43489999999997,98.13019999999995,0.00022248599999999998,--+,-0.00042478,+++,-0.007850977,10.009604,7.495176,6.283212519999999,1,1,1.287914
1,W,147,13,26.56505,48.728159743723424,55.30489999999992,52.85430000000014,0.009130859999999998,---,0.043122339999999995,--+,-0.0017429489999999997,17.263875,5.001281,4.662784880000001,3,3,1.34394
0,S,112,17,38.87666,72.46790233523147,50.527499999999975,91.9932,-0.008192439999999999,+++,-0.02748637,---,0.005417276999999999,16.543743,2.84077,3.1087505200000005,3,3,1.31316
0,NW,121,11,22.98977,76.73795779601102,78.69009999999997,124.1434000000001,0.0015377099999999977,+++,-0.018848890000000004,+++,-0.02528808,8.775110999999999,3.194901,3.498412799999999,2,2,1.350999
1,SW,81,13,33.85452,72.32661990186244,90.0,69.2552,0.010066263999999998,+--,0.011142407999999998,+++,-0.011143630000000005,14.644601,2.941311,3.240776600000001,3,7,1.296343
0,S,188,15,32.31153,78.34819335388947,45.0,109.04839999999999,-0.0007298790000000001,++-,0.003871198,++-,0.012676656,17.848233,3.464754,3.4598329599999995,2,2,1.292055
1,S,187,17,38.65981,21.20690712137488,18.434999999999945,55.90559999999999,0.014593931,+--,0.020110288,+--,0.026787906,22.32941,4.345973,4.396318359999999,3,3,1.359626
1,SE,233,18,37.29208,33.25100128499134,36.027300000000025,49.58719999999997,0.00416357,---,0.012601396,+++,0.0011937769999999996,24.61113,4.731718,4.8538967600000005,2,2,1.357505
1,W,267,13,32.31153,93.06355966430559,86.82019999999994,206.8165,0.018870693,+--,0.020407901,+--,0.021032531,13.478760000000001,2.288157,3.8857282799999995,3,3,1.292011
0,E,270,13,30.96376,13.889236966053213,18.924639999999954,8.130099999999999,-0.0026811200000000004,+++,-0.01910452,-++,-0.0029608670000000003,17.878027,4.58898,4.45792308,2,2,1.307302
0,SE,72,8,12.60438,67.57254224325196,45.0,98.13,-0.0005095000000000004,+++,-0.0007458880000000004,+++,-0.018376419999999997,6.961975000000001,5.668293,4.31936192,2,2,1.098552
0,S,167,15,36.05503,80.05129936100455,50.52750000000003,78.09150000000002,-0.0052249589999999995,-+-,-0.005224825999999999,---,0.03836448,19.27892,4.721702,5.0169035599999985,3,3,1.298311
0,S,352,10,27.01712,19.3052035154006,26.565000000000055,81.20240000000001,-0.000314654000000001,---,0.007934700999999999,+--,0.003088247,14.750373,5.13245,4.8574863200000005,3,3,1.286593
0,N,260,14,38.87666,39.66945720131307,29.744830000000036,733.0052539999999,-0.005353159,-+-,-0.005111889,+--,0.018909518,20.508429999999997,4.588361,4.582361519999999,1,1,1.332361
0,SW,159,13,26.56505,39.22157119975305,67.16639999999995,89.99999999999997,-0.005158819999999998,---,0.027452800000000003,---,0.008410246,19.799385,7.01053,6.765788120000001,2,5,1.343833
0,W,640,11,27.01712,72.94319305684692,45.0,63.24520000000001,0.008778706,+--,0.022028576,+++,-0.0222483,14.225224,3.861348,3.5527381200000008,3,3,1.351933
1,S,264,17,38.87666,45.06770900586625,45.0,89.65750000000003,0.004248318,---,0.028898008,++-,-0.006835019,21.03565,3.66211,3.7491401199999994,3,3,1.300115
0,W,58,11,28.3032,86.85404123915316,83.65980000000002,93.25619999999992,0.00017687000000000085,---,0.002794754000000001,---,0.02758245,12.666319,4.586313,4.795814199999999,3,3,1.275698
1,SE,142,11,22.98977,100.87695527184484,78.69010000000003,136.961,0.006035044,+--,0.014148378,++-,0.010645324000000001,13.995518999999998,6.977026,5.77781292,3,3,1.321559
0,S,254,15,27.01712,102.03430269399551,81.08510000000001,150.9454,0.028283238000000002,++-,0.041142588,+--,0.069206533,10.788537,3.017738,3.7310071199999997,3,3,1.280858
1,E,213,21,48.74736,71.60582644885795,149.0362,229.68140000000002,0.030714699999999998,---,0.12995690999999998,--+,-0.04165734,22.21533,2.896684,4.842396079999999,3,3,1.306791
0,NW,324,10,19.82703,190.55262941549992,125.53769999999997,328.8911000000001,-0.007521750000000001,--+,-0.011666718,--+,-0.01880448,5.881405,7.712168,5.8485022,2,5,1.301308
0,S,396,21,36.05503,43.080341355977225,23.87530000000004,32.941299999999984,0.0018724300000000013,+++,-0.01135342,+++,-0.013478120000000001,22.58053,4.834707,4.64408568,3,3,1.365499
1,SE,237,18,44.56372,53.92976618648532,49.57389999999998,45.31139999999996,0.020855771000000002,+--,0.070751911,++-,0.023043249000000002,21.68732,3.115408,3.6890194399999996,3,3,1.310976
0,N,201,15,42.16205,86.65072025672374,56.30993000000001,366.71827800000005,0.0049806569999999994,---,0.027358167,---,0.07745873,25.5564,4.635444,6.073101320000001,2,5,1.285775
0,S,205,12,30.96376,15.327951127382468,11.30989999999997,30.234499999999997,0.00278367,+-+,0.00010266399999999971,---,0.010932466,15.737393999999998,4.276507,4.380460680000001,2,2,1.281631
0,S,242,23,42.67464,35.128802492534206,32.90519999999998,24.31559999999996,0.022405035,---,0.050462145,+++,0.02126393,29.863010000000003,4.754868,4.510367680000001,1,1,1.270348
1,SW,393,23,40.70319,26.67992361286671,37.875,68.02789999999999,-0.012183139999999999,---,0.020815900000000002,---,0.023317400000000002,26.03347,4.416403,4.314055560000001,3,3,1.362189
0,NW,33,12,22.98977,84.69514919027027,44.99999999999994,39.81650000000002,-7.411600000000016e-05,---,0.015286824,---,0.015058331,10.243012,4.350989,4.303972239999999,2,2,1.293743
0,W,44,12,31.31116,42.997384957951084,14.036200000000008,24.467400000000055,-0.010990099,-+-,-0.010713122,-+-,-0.014114457999999998,19.846854,5.481393,5.46126376,3,3,1.309979
0,E,46,12,28.3032,37.13403431414115,30.96375999999998,34.516840000000016,-0.006334128999999999,+++,-0.012343674999999998,++-,-0.004208142999999999,13.865694,4.458534,4.4544703199999995,1,1,1.289129
0,SE,447,19,35.79576,23.730520039244865,26.564999999999998,21.946200000000005,-0.0018654399999999995,---,0.0259594,---,-0.001196215000000001,22.48411,4.956723,5.0344751599999995,3,3,1.309342
0,E,40,13,35.26439,110.1766597976032,164.0546,263.41219,0.02528523,---,0.07334582,+--,0.031588883,21.290930000000003,3.774978,3.8837617600000005,3,3,1.311297
0,SE,254,15,26.56505,29.51016467125038,49.398799999999994,93.0148,-0.005072716,-+-,0.009264334,++-,0.0072884000000000004,18.009430000000002,5.196297,4.70133884,2,2,1.328631
1,NW,283,16,37.29208,92.84859680661415,82.875,105.64960000000002,0.005299879999999996,---,0.05639331,+--,0.026358151,19.782482,3.443387,3.78636104,3,3,1.35153
0,N,26,13,27.01712,134.91984711915998,135.0,170.07995000000005,0.002844333,+++,-0.005909080999999999,---,0.0170071,6.841682,5.35639,7.414819960000001,2,5,1.26798
0,N,27,11,22.40687,137.84674075406338,47.72633999999999,77.47120000000001,-0.00947974,-++,-0.011042737,---,0.01382228,9.571836000000001,4.327219,4.41009204,2,2,1.28145
1,E,457,21,46.23402,33.02819006437251,23.962499999999977,49.70892000000002,-0.0009546500000000013,---,0.014854159999999998,---,0.00997983,25.61285,3.602408,4.099356879999999,3,3,1.330058
0,N,80,4,11.30993,60.953401126266925,90.0,71.56509999999997,0.00020053999999999905,---,0.003037864999999999,--+,-0.006127462,5.2675945,5.979971,6.043566520000001,2,5,1.355633
0,SW,17,11,15.79317,219.11336989344127,251.565,539.7860499999999,0.07366263,+--,0.079352536,+--,0.126861907,9.820832,2.525729,2.8499150400000004,1,1,1.2711
0,N,161,21,40.51059,50.749594118476175,46.50749999999999,93.71359999999993,-0.002210710000000001,+++,-0.01681057,++-,0.003012975999999999,22.36664,3.677193,3.8594404400000006,3,3,1.312744
1,NW,311,20,48.18969,39.58830197911628,48.731402,76.0115999999997,-0.006226599999999999,+++,-0.02740094,+--,0.024632388999999998,20.970814,2.870557,3.3407490800000006,3,3,1.281102
0,N,239,11,22.40687,47.99777925252389,56.30989999999997,73.63779999999997,-0.010493487,-+-,-0.005426357999999999,-+-,-0.008370027999999998,12.248268,4.97187,5.22264892,1,1,1.332752
0,E,88,14,32.31153,38.6379103682184,59.036249999999995,31.992980000000003,0.005765991999999999,+++,-0.0017928510000000007,+--,0.018343756,15.450229,3.455678,3.8177133599999986,2,5,1.338252
1,SE,267,19,37.99073,37.828807185331776,37.875,95.37109999999998,0.008948997,++-,0.01153247,+--,0.013292973,15.003001999999999,2.769538,3.4471133199999997,3,3,1.30306
0,SE,295,14,26.56505,50.40039450330415,85.60125,116.56510000000003,0.015231960000000003,+++,0.0035155800000000025,+++,-0.009047811000000003,11.259231,2.957869,3.0125986399999998,3,3,1.3177
0,NE,124,6,8.049467,175.37107736450128,90.0,66.61478,0.0194459,---,0.0426024,---,0.01793775,3.2999289999999997,3.894198,5.499942079999999,1,1,1.287621
